timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2025-12-20T16:00:02.683231+00:00,btc-updown-15m-1766246400,TRADE,UP,DIR_AVERAGE_DOWN,5,5,0.500169034920437,2.5008451746021847,5.0,0.500169034920437,0.0,0.0,0,0,0.0,5.0,0,0,0,97.58671567557457,SUCCESS,BULLISH,average_down,0,88184.8,88184.8,0.0,0.08870634305852027
2025-12-20T16:00:03.093790+00:00,btc-updown-15m-1766246400,TRADE,UP,DIR_ACCUMULATE,5,5,0.5000238856562166,2.500119428281083,10.0,0.5000964602883268,0.0,0.0,0,0,0.0,10.0,0,0,0,95.08659624729349,SUCCESS,BULLISH,accumulate,0,88185.28,88184.8,0.0005443114913181472,3.1446998470609397
2025-12-20T16:00:03.488558+00:00,btc-updown-15m-1766246400,TRADE,DOWN,DIR_REBALANCE,5,5,0.39018761127787643,1.9509380563893821,10.0,0.5000964602883268,5.0,0.39018761127787643,5,0.8902840715662033,0.5485796421689837,5.0,0,0,0,93.13565819090411,SUCCESS,BULLISH,rebalance,0,88185.28,88184.8,0.0005443114913181472,3.190860338942183
2025-12-20T16:00:03.906287+00:00,btc-updown-15m-1766246400,TRADE,UP,DIR_ACCUMULATE,5,5,0.6100720427739632,3.050360213869816,15.0,0.5367549877835389,5.0,0.39018761127787643,5,0.9269425990614153,0.3652870046929235,10.0,0,0,0,90.08529797703429,SUCCESS,BULLISH,accumulate,0,88185.28,88184.8,0.0005443114913181472,3.197122050075237
2025-12-20T16:00:04.504567+00:00,btc-updown-15m-1766246400,TRADE,DOWN,DIR_REBALANCE,5,5,0.37001624383833676,1.8500812191916838,15.0,0.5367549877835389,10.0,0.38010192755810657,10,0.9168569153416455,0.8314308465835452,5.0,0,0,0,88.23521675784261,SUCCESS,BULLISH,rebalance,0,88198.01,88184.8,0.014979905834102759,80.20885648747829
2025-12-20T16:10:00.454547+00:00,btc-updown-15m-1766246400,TRADE,DOWN,DIR_EMERGENCY,5,5,0.2000376650219764,1.000188325109882,15.0,0.5367549877835389,15.0,0.3200805067127298,15,0.8568354944962687,2.147467582555969,0.0,0,0,0,87.23502843273272,SUCCESS,BULLISH,emergency,0,88205.19,88184.8,0.023121898558481072,182.0671466399393
2025-12-20T16:15:00.456044+00:00,btc-updown-15m-1766246400,RESOLUTION,DOWN,MARKET_END,30,30,1.0000,12.8525,15,0.5368,15,0.3201,15,0.8568,2.1475,0.00,0.0000,0.0000,2.1475,102.24,RESOLVED
2025-12-20T16:15:03.062911+00:00,btc-updown-15m-1766247300,TRADE,UP,DIR_AVERAGE_DOWN,5,4,0.48023109222565985,1.9209243689026394,4.0,0.48023109222565985,0.0,0.0,0,0,0.0,4.0,0,0,0,100.31410406383009,SUCCESS,BULLISH,average_down,0,88191.85,88191.85,0.0,0.13697102420977073
2025-12-20T16:15:03.514883+00:00,btc-updown-15m-1766247300,TRADE,UP,DIR_ACCUMULATE,5,5,0.4800229264113491,2.4001146320567455,9.0,0.4801154445510427,0.0,0.0,0,0,0.0,9.0,0,0,0,97.91398943177335,SUCCESS,BULLISH,accumulate,0,88191.85,88191.85,0.0,0.13770794382261037
2025-12-20T16:15:03.946624+00:00,btc-updown-15m-1766247300,TRADE,DOWN,DIR_REBALANCE,5,5,0.5400221200362725,2.7001106001813624,9.0,0.4801154445510427,5.0,0.5400221200362725,5,1.0201375645873152,-0.10068782293657597,4.0,0,0,0,95.21387883159198,SUCCESS,BULLISH,rebalance,0,88191.85,88191.85,0.0,0.13770794382261037
2025-12-20T16:15:04.561537+00:00,btc-updown-15m-1766247300,TRADE,UP,DIR_ACCUMULATE,5,5,0.48012390374263403,2.40061951871317,14.0,0.4801184656908967,5.0,0.5400221200362725,5,1.0201405857271693,-0.10070292863584629,9.0,0,0,0,92.81325931287881,SUCCESS,BULLISH,accumulate,0,88191.84,88191.85,-1.1338916248285102e-05,0.02597155470493404
2025-12-20T16:15:05.134313+00:00,btc-updown-15m-1766247300,TRADE,DOWN,DIR_REBALANCE,5,5,0.5302193321532462,2.651096660766231,14.0,0.4801184656908967,10.0,0.5351207260947592,10,1.015239191785656,-0.15239191785656026,4.0,0,0,0,90.16216265211258,SUCCESS,BULLISH,rebalance,0,88191.84,88191.85,-1.1338916248285102e-05,0.025037957625581832
2025-12-20T16:15:05.571281+00:00,btc-updown-15m-1766247300,TRADE,UP,DIR_ACCUMULATE,1,1,0.4800747657000043,0.4800747657000043,15.0,0.48011555235817055,10.0,0.5351207260947592,10,1.0152362784529299,-0.15236278452929852,5.0,0,0,0,89.68208788641257,SUCCESS,BULLISH,accumulate,0,88191.84,88191.85,-1.1338916248285102e-05,0.031731856027379275
2025-12-20T16:25:01.040448+00:00,btc-updown-15m-1766247300,TRADE,DOWN,DIR_EMERGENCY,5,5,0.5902601803437434,2.951300901718717,15.0,0.48011555235817055,15.0,0.553500544177754,15,1.0336160965359245,-0.5042414480388668,0.0,0,0,0,86.73078698469386,SUCCESS,BULLISH,emergency,0,88195.2,88191.85,0.0037985369396279457,713.3870234328268
2025-12-20T16:30:00.282856+00:00,btc-updown-15m-1766247300,RESOLUTION,DOWN,MARKET_END,30,30,1.0000,15.5042,15,0.4801,15,0.5535,15,1.0336,-0.5042,0.00,0.0000,0.0000,-0.5042,101.73,RESOLVED
2025-12-20T16:30:03.883000+00:00,btc-updown-15m-1766248200,TRADE,UP,DIR_AVERAGE_DOWN,5,5,0.4800550304047014,2.400275152023507,5.0,0.4800550304047014,0.0,0.0,0,0,0.0,5.0,0,0,0,99.33051183267035,SUCCESS,BULLISH,average_down,0,88181.71,88181.71,0.0,3.625045835507761e-08
2025-12-20T16:30:04.302957+00:00,btc-updown-15m-1766248200,TRADE,UP,DIR_ACCUMULATE,5,5,0.4801313112719879,2.4006565563599396,10.0,0.48009317083834463,0.0,0.0,0,0,0.0,10.0,0,0,0,96.92985527631042,SUCCESS,BULLISH,accumulate,0,88181.71,88181.71,0.0,3.572786160319299e-08
2025-12-20T16:30:04.780421+00:00,btc-updown-15m-1766248200,TRADE,DOWN,DIR_REBALANCE,5,5,0.5302528506975199,2.6512642534875996,10.0,0.48009317083834463,5.0,0.5302528506975199,5,1.0103460215358646,-0.05173010767932307,5.0,0,0,0,94.27859102282282,SUCCESS,BULLISH,rebalance,0,88181.71,88181.71,0.0,0.01186668740578453
2025-12-20T16:30:05.194235+00:00,btc-updown-15m-1766248200,TRADE,UP,DIR_ACCUMULATE,5,5,0.4801763173764893,2.4008815868824467,15.0,0.48012088635105954,5.0,0.5302528506975199,5,1.0103737370485795,-0.05186868524289734,10.0,0,0,0,91.87770943594037,SUCCESS,BULLISH,accumulate,0,88181.71,88181.71,0.0,0.01186668740578453
2025-12-20T16:30:05.619880+00:00,btc-updown-15m-1766248200,TRADE,DOWN,DIR_REBALANCE,5,1,0.5299783963267065,0.5299783963267065,15.0,0.48012088635105954,6.0,0.5302071083023844,6,1.0103279946534438,-0.061967967920662836,9.0,0,0,0,91.34773103961366,SUCCESS,BULLISH,rebalance,0,88181.71,88181.71,0.0,0.01186668740578453
2025-12-20T16:30:06.457763+00:00,btc-updown-15m-1766248200,TRADE,DOWN,DIR_REBALANCE,5,5,0.5201903903932614,2.600951951966307,15.0,0.48012088635105954,11.0,0.5256540547073285,11,1.005774941058388,-0.06352435164226855,4.0,0,0,0,88.74677908764735,SUCCESS,BULLISH,rebalance,0,88181.7,88181.71,-1.1340220108357193e-05,1.5783954873981405
2025-12-20T16:35:01.360532+00:00,btc-updown-15m-1766248200,TRADE,DOWN,DIR_ACCUMULATE,4,4,0.75035942065672,3.00143768262688,15.0,0.48012088635105954,15.0,0.5855754856271662,15,1.0656963719782258,-0.9854455796733863,0.0,0,0,0,85.74534140502047,SUCCESS,BEARISH,accumulate,1,88134.83,88181.71,-0.05316295181847194,407.5222274895907
2025-12-20T16:45:00.123322+00:00,btc-updown-15m-1766248200,RESOLUTION,DOWN,MARKET_END,30,30,1.0000,15.9854,15,0.4801,15,0.5856,15,1.0657,-0.9854,0.00,0.0000,0.0000,-0.9854,100.75,RESOLVED
2025-12-20T16:45:02.212688+00:00,btc-updown-15m-1766249100,TRADE,DOWN,DIR_AVERAGE_DOWN,5,5,0.4501755211656313,2.2508776058281565,0.0,0.0,5.0,0.4501755211656313,0,0,0.0,5.0,0,0,0,98.49446379919232,SUCCESS,BEARISH,average_down,1,88138.66,88138.66,0.0,3.6716267376788947e-08
2025-12-20T16:45:02.627105+00:00,btc-updown-15m-1766249100,TRADE,DOWN,DIR_ACCUMULATE,5,5,0.4500416144213856,2.250208072106928,0.0,0.0,10.0,0.4501085677935085,0,0,0.0,10.0,0,0,0,96.24425572708539,SUCCESS,BEARISH,accumulate,1,88138.66,88138.66,0.0,0.010596791286620744
2025-12-20T16:45:03.081736+00:00,btc-updown-15m-1766249100,TRADE,UP,DIR_REBALANCE,5,5,0.5501406948645028,2.750703474322514,5.0,0.5501406948645028,10.0,0.4501085677935085,5,1.0002492626580113,-0.0012463132900564222,5.0,0,0,0,93.49355225276287,SUCCESS,BEARISH,rebalance,1,88138.66,88138.66,0.0,0.010596791286620744
2025-12-20T16:45:03.554819+00:00,btc-updown-15m-1766249100,TRADE,DOWN,DIR_ACCUMULATE,5,5,0.46021334058631025,2.3010667029315512,5.0,0.5501406948645028,15.0,0.45347682539110906,5,1.003617520255612,-0.01808760127805953,10.0,0,0,0,91.19248554983132,SUCCESS,BEARISH,accumulate,1,88138.66,88138.66,0.0,3.24823252420543e-08
2025-12-20T16:45:04.098594+00:00,btc-updown-15m-1766249100,TRADE,UP,DIR_REBALANCE,5,5,0.5398190184873555,2.699095092436777,10.0,0.5449798566759292,15.0,0.45347682539110906,10,0.9984566820670382,0.015433179329618074,5.0,0,0,0,88.49339045739454,SUCCESS,BEARISH,rebalance,1,88138.66,88138.66,0.0,0.008058721319423503
2025-12-20T16:55:00.912866+00:00,btc-updown-15m-1766249100,TRADE,UP,DIR_EMERGENCY,5,2,0.6801803007690408,1.3603606015380816,12.0,0.5675132640247811,15.0,0.45347682539110906,12,1.02099008941589,-0.2518810729906811,3.0,0,0,0,87.13302985585646,SUCCESS,BEARISH,emergency,1,88149.73,88138.66,0.01255975527650685,2353.6094476026083
2025-12-20T16:55:01.377678+00:00,btc-updown-15m-1766249100,TRADE,UP,DIR_EMERGENCY,3,3,0.6801358261944564,2.0404074785833695,15.0,0.5900377764587162,15.0,0.45347682539110906,15,1.0435146018498254,-0.6527190277473804,0.0,0,0,0,85.09262237727309,SUCCESS,BEARISH,emergency,1,88149.72,88138.66,0.012548409517455417,2334.2461825854207
2025-12-20T17:00:00.252985+00:00,btc-updown-15m-1766249100,RESOLUTION,DOWN,MARKET_END,30,30,1.0000,15.6527,15,0.5900,15,0.4535,15,1.0435,-0.6527,0.00,0.0000,0.0000,-0.6527,100.09,RESOLVED
2025-12-20T17:00:02.548664+00:00,btc-updown-15m-1766250000,TRADE,DOWN,DIR_AVERAGE_DOWN,5,5,0.49008173280029493,2.4504086640014746,0.0,0.0,5.0,0.49008173280029493,0,0,0.0,5.0,0,0,0,97.64221371327162,SUCCESS,BEARISH,average_down,1,88179.61,88179.61,0.0,0.18047935595551357
2025-12-20T17:00:02.981363+00:00,btc-updown-15m-1766250000,TRADE,DOWN,DIR_ACCUMULATE,5,5,0.46007220119737263,2.300361005986863,0.0,0.0,10.0,0.4750769669988338,0,0,0.0,10.0,0,0,0,95.34185270728476,SUCCESS,BEARISH,accumulate,1,88179.61,88179.61,0.0,0.18035288084893153
2025-12-20T17:00:03.467466+00:00,btc-updown-15m-1766250000,TRADE,UP,DIR_REBALANCE,5,5,0.5500655840380925,2.7503279201904625,5.0,0.5500655840380925,10.0,0.4750769669988338,5,1.0251425510369263,-0.12571275518463154,5.0,0,0,0,92.5915247870943,SUCCESS,BEARISH,rebalance,1,88179.61,88179.61,0.0,0.18118543868685305
2025-12-20T17:00:03.919540+00:00,btc-updown-15m-1766250000,TRADE,DOWN,DIR_ACCUMULATE,5,5,0.3200008207824848,1.6000041039124242,5.0,0.5500655840380925,15.0,0.4233849182600508,5,0.9734505022981432,0.13274748850928386,10.0,0,0,0,90.99152068318188,SUCCESS,BEARISH,accumulate,1,88179.6,88179.61,-1.1340490159529296e-05,0.26892547007881923
2025-12-20T17:00:04.315770+00:00,btc-updown-15m-1766250000,TRADE,UP,DIR_REBALANCE,5,5,0.6902249811978132,3.451124905989066,10.0,0.6201452826179528,15.0,0.4233849182600508,10,1.0435302008780036,-0.43530200878003633,5.0,0,0,0,87.54039577719281,SUCCESS,BEARISH,rebalance,1,88179.61,88179.61,0.0,0.18086289705358627
2025-12-20T17:10:00.456755+00:00,btc-updown-15m-1766250000,TRADE,UP,DIR_EMERGENCY,5,5,0.8701723457817105,4.350861728908553,15.0,0.7034876370058721,15.0,0.4233849182600508,15,1.126872555265923,-1.9030883289888434,0.0,0,0,0,83.18953404828426,SUCCESS,BEARISH,emergency,1,88195.92,88179.61,0.0184963394598793,115.06402173624677
2025-12-20T17:15:00.121335+00:00,btc-updown-15m-1766250000,RESOLUTION,UP,MARKET_END,30,30,1.0000,16.9031,15,0.7035,15,0.4234,15,1.1269,-1.9031,0.00,0.0000,0.0000,-1.9031,98.19,RESOLVED
2025-12-20T17:15:02.488438+00:00,btc-updown-15m-1766250900,TRADE,DOWN,DIR_AVERAGE_DOWN,5,5,0.5101921412062231,2.5509607060311157,0.0,0.0,5.0,0.5101921412062231,0,0,0.0,5.0,0,0,0,95.63857334225314,SUCCESS,BEARISH,average_down,1,88164.99,88164.99,0.0,0.13152213884128325
2025-12-20T17:15:02.898791+00:00,btc-updown-15m-1766250900,TRADE,DOWN,DIR_ACCUMULATE,5,4,0.5001337681349768,2.000535072539907,0.0,0.0,9.0,0.5057217531745581,0,0,0.0,9.0,0,0,0,93.63803826971323,SUCCESS,BEARISH,accumulate,1,88164.99,88164.99,0.0,0.13145967182708487
2025-12-20T17:15:03.298273+00:00,btc-updown-15m-1766250900,TRADE,UP,DIR_REBALANCE,5,5,0.5101797051006804,2.5508985255034022,5.0,0.5101797051006804,9.0,0.5057217531745581,5,1.0159014582752386,-0.07950729137619295,4.0,0,0,0,91.08713974420984,SUCCESS,BEARISH,rebalance,1,88164.99,88164.99,0.0,0.006328934122697683
2025-12-20T17:15:03.691417+00:00,btc-updown-15m-1766250900,TRADE,DOWN,DIR_ACCUMULATE,5,5,0.5102505649999696,2.551252824999848,5.0,0.5101797051006804,14.0,0.5073391859693479,5,1.0175188910700284,-0.08759445535014176,9.0,0,0,0,88.53588691920999,SUCCESS,BEARISH,accumulate,1,88164.99,88164.99,0.0,0.006319701324514404
2025-12-20T17:15:04.207466+00:00,btc-updown-15m-1766250900,TRADE,UP,DIR_REBALANCE,5,5,0.5000952282663818,2.5004761413319088,10.0,0.5051374666835311,14.0,0.5073391859693479,10,1.012476652652879,-0.12476652652879006,4.0,0,0,0,86.03541077787807,SUCCESS,BEARISH,rebalance,1,88164.99,88164.99,0.0,0.006225796135935637
2025-12-20T17:15:05.001278+00:00,btc-updown-15m-1766250900,TRADE,DOWN,DIR_ACCUMULATE,1,1,0.5100575627609503,0.5100575627609503,10.0,0.5051374666835311,15.0,0.5075204110887881,10,1.0126578777723192,-0.12657877772319193,5.0,0,0,0,85.52535321511712,SUCCESS,BEARISH,accumulate,1,88164.99,88164.99,0.0,0.00625312296725455
2025-12-20T17:19:19.705224+00:00,btc-updown-15m-1766250900,TRADE,UP,DIR_ACCUMULATE,5,5,0.7102627307416137,3.5513136537080685,15.0,0.573512554702892,15.0,0.5075204110887881,15,1.08103296579168,-1.2154944868751993,0.0,0,0,0,81.97403956140906,SUCCESS,BULLISH,accumulate,2,88209.97,88164.99,0.05101798344217577,374.35870109629604
2025-12-20T17:30:00.190477+00:00,btc-updown-15m-1766250900,RESOLUTION,UP,MARKET_END,30,30,1.0000,16.2155,15,0.5735,15,0.5075,15,1.0810,-1.2155,0.00,0.0000,0.0000,-1.2155,96.97,RESOLVED
2025-12-20T17:30:02.479034+00:00,btc-updown-15m-1766251800,TRADE,UP,DIR_AVERAGE_DOWN,5,5,0.47019907465358757,2.3509953732679376,5.0,0.4701990746535875,0.0,0.0,0,0,0.0,5.0,0,0,0,94.62304418814112,SUCCESS,BULLISH,average_down,2,88245.3,88245.3,0.0,0.0069556473252815505
2025-12-20T17:30:02.902105+00:00,btc-updown-15m-1766251800,TRADE,UP,DIR_ACCUMULATE,5,5,0.47007223800147974,2.3503611900073986,10.0,0.4701356563275336,0.0,0.0,0,0,0.0,10.0,0,0,0,92.27268299813372,SUCCESS,BULLISH,accumulate,2,88245.3,88245.3,0.0,0.0069556473252815505
2025-12-20T17:30:03.512520+00:00,btc-updown-15m-1766251800,TRADE,DOWN,DIR_REBALANCE,5,1,0.5401355610804593,0.5401355610804593,10.0,0.4701356563275336,1.0,0.5401355610804593,1,1.0102712174079929,-0.010271217407992861,9.0,0,0,0,91.73254743705326,SUCCESS,BULLISH,rebalance,2,88245.3,88245.3,0.0,0.006946746626746268
2025-12-20T17:30:03.905716+00:00,btc-updown-15m-1766251800,TRADE,DOWN,DIR_REBALANCE,5,5,0.5400262134593808,2.7001310672969043,10.0,0.4701356563275336,6.0,0.5400444380628939,6,1.0101800943904276,-0.06108056634256531,4.0,0,0,0,89.03241636975635,SUCCESS,BULLISH,rebalance,2,88245.3,88245.3,0.0,0.007099837133046196
2025-12-20T17:30:04.305308+00:00,btc-updown-15m-1766251800,TRADE,UP,DIR_ACCUMULATE,5,5,0.47014893285303283,2.3507446642651644,15.0,0.4701400818360334,6.0,0.5400444380628939,6,1.0101845198989272,-0.06110711939356328,9.0,0,0,0,86.68167170549118,SUCCESS,BULLISH,accumulate,2,88245.3,88245.3,0.0,0.0070907285957332354
2025-12-20T17:30:04.712395+00:00,btc-updown-15m-1766251800,TRADE,DOWN,DIR_REBALANCE,5,5,0.539846575924035,2.6992328796201748,15.0,0.4701400818360334,11.0,0.539954500727049,11,1.0100945825630823,-0.11104040819390493,4.0,0,0,0,83.98243882587101,SUCCESS,BULLISH,rebalance,2,88245.3,88245.3,0.0,0.007118160010191529
2025-12-20T17:40:00.739577+00:00,btc-updown-15m-1766251800,TRADE,DOWN,DIR_EMERGENCY,4,2,0.9195457728034334,1.8390915456068668,15.0,0.4701400818360334,13.0,0.5983531579695697,13,1.068493239805603,-0.8904121174728399,2.0,0,0,0,82.14334728026415,SUCCESS,BEARISH,emergency,3,88183.57,88245.3,-0.06995273402662343,2812.071836310489
2025-12-20T17:40:01.148165+00:00,btc-updown-15m-1766251800,TRADE,DOWN,DIR_EMERGENCY,2,2,0.9204475412909828,1.8408950825819657,15.0,0.4701400818360334,15.0,0.6412990757457581,15,1.1114391575817915,-1.6715873637268719,0.0,0,0,0,80.30245219768219,SUCCESS,BEARISH,emergency,3,88183.57,88245.3,-0.06995273402662343,2812.071836310489
2025-12-20T17:45:00.106820+00:00,btc-updown-15m-1766251800,RESOLUTION,DOWN,MARKET_END,30,30,1.0000,16.6716,15,0.4701,15,0.6413,15,1.1114,-1.6716,0.00,0.0000,0.0000,-1.6716,95.30,RESOLVED
2025-12-20T17:45:02.932937+00:00,btc-updown-15m-1766252700,TRADE,DOWN,DIR_AVERAGE_DOWN,5,5,0.5001934120311198,2.500967060155599,0.0,0.0,5.0,0.5001934120311198,0,0,0.0,5.0,0,0,0,92.80148513752658,SUCCESS,BEARISH,average_down,3,88203.4,88203.4,0.0,0.12283031881325598
2025-12-20T17:45:03.319736+00:00,btc-updown-15m-1766252700,TRADE,DOWN,DIR_ACCUMULATE,5,5,0.5001492756737042,2.500746378368521,0.0,0.0,10.0,0.500171343852412,0,0,0.0,10.0,0,0,0,90.30073875915807,SUCCESS,BEARISH,accumulate,3,88203.4,88203.4,0.0,0.12274488804738722
2025-12-20T17:45:03.717450+00:00,btc-updown-15m-1766252700,TRADE,UP,DIR_REBALANCE,5,5,0.5100314606643332,2.550157303321666,5.0,0.5100314606643332,10.0,0.500171343852412,5,1.0102028045167453,-0.05101402258372634,5.0,0,0,0,87.7505814558364,SUCCESS,BEARISH,rebalance,3,88203.4,88203.4,0.0,0.12274488804738722
2025-12-20T17:45:04.161264+00:00,btc-updown-15m-1766252700,TRADE,DOWN,DIR_ACCUMULATE,5,5,0.5001877140317893,2.5009385701589464,5.0,0.5100314606643332,15.0,0.500176800578871,5,1.0102082612432044,-0.05104130621602199,10.0,0,0,0,85.24964288567745,SUCCESS,BEARISH,accumulate,3,88203.4,88203.4,0.0,0.12274488804738722
2025-12-20T17:45:04.587394+00:00,btc-updown-15m-1766252700,TRADE,UP,DIR_REBALANCE,5,5,0.5101055506542144,2.550527753271072,10.0,0.5100685056592738,15.0,0.500176800578871,10,1.010245306238145,-0.10245306238144902,5.0,0,0,0,82.69911513240638,SUCCESS,BEARISH,rebalance,3,88203.4,88203.4,0.0,0.12265963529430662
2025-12-20T17:55:00.772833+00:00,btc-updown-15m-1766252700,TRADE,UP,DIR_EMERGENCY,5,5,0.41002224600814924,2.0501112300407462,15.0,0.4767197524422323,15.0,0.500176800578871,15,0.9768965530211033,0.34655170468344987,0.0,0,0,0,80.64900390236564,SUCCESS,BEARISH,emergency,3,88181.8,88203.4,-0.024488851903658217,183.11388850305403
2025-12-24T12:24:04.220388+00:00,btc-updown-15m-1766578500,TRADE,UP,ACCUM,2,2,0.5851,1.1702,2,0.5851,0,0.0000,0,0.0000,0.0000,1.00,-1.1702,0.8298,0.0000,98.83,SUCCESS
2025-12-24T12:24:04.221213+00:00,btc-updown-15m-1766578500,TRADE,DOWN,ACCUM,3,3,0.4152,1.2455,2,0.5851,3,0.4152,2,1.0003,-0.0005,0.33,-0.4157,0.5843,0.0000,97.58,SUCCESS
2025-12-24T12:24:04.529069+00:00,btc-updown-15m-1766578500,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,5,5,1.0000,2.4157,2,0.5851,3,0.4152,2,1.0003,-0.0005,0.33,0.0000,0.0000,-0.4157,99.58,RESOLVED
2025-12-24T12:24:07.678897+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4702,2.8209,6,0.4702,0,0.0000,0,0.0000,0.0000,1.00,-2.8209,3.1791,0.0000,96.76,SUCCESS
2025-12-24T12:24:07.679235+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5001,3.0009,6,0.4702,6,0.5001,6,0.9703,0.1782,0.00,0.1782,0.1782,0.0000,93.76,SUCCESS
2025-12-24T12:24:08.197761+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5002,3.0015,6,0.4702,12,0.5002,6,0.9703,0.1779,0.50,-2.8232,3.1768,0.0000,90.76,SUCCESS
2025-12-24T12:24:08.788026+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4701,2.8208,12,0.4701,12,0.5002,12,0.9703,0.3560,0.00,0.3560,0.3560,0.0000,87.94,SUCCESS
2025-12-24T12:24:09.195354+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5000,3.0000,12,0.4701,18,0.5001,12,0.9703,0.3567,0.33,-2.6440,3.3560,0.0000,84.94,SUCCESS
2025-12-24T12:24:09.703365+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4701,2.8206,18,0.4701,18,0.5001,18,0.9703,0.5353,0.00,0.5353,0.5353,0.0000,82.12,SUCCESS
2025-12-24T12:24:10.207685+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4701,2.8207,24,0.4701,18,0.5001,18,0.9703,0.5354,0.25,-2.2853,3.7147,0.0000,79.30,SUCCESS
2025-12-24T12:24:10.207867+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5000,3.0001,24,0.4701,24,0.5001,24,0.9702,0.7146,0.00,0.7146,0.7146,0.0000,76.30,SUCCESS
2025-12-24T12:24:10.795016+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4702,2.8214,30,0.4701,24,0.5001,24,0.9702,0.7141,0.20,-2.1068,3.8932,0.0000,73.48,SUCCESS
2025-12-24T12:24:10.795355+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5000,3.0001,30,0.4701,30,0.5001,30,0.9702,0.8931,0.00,0.8931,0.8931,0.0000,70.48,SUCCESS
2025-12-24T12:24:11.735470+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5000,3.0001,30,0.4701,36,0.5001,30,0.9702,0.8935,0.17,-2.1070,3.8930,0.0000,67.48,SUCCESS
2025-12-24T12:24:12.135956+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4700,2.8202,36,0.4701,36,0.5001,36,0.9702,1.0728,0.00,1.0728,1.0728,0.0000,64.66,SUCCESS
2025-12-24T12:24:12.785247+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4702,2.8214,42,0.4701,36,0.5001,36,0.9702,1.0723,0.14,-1.7486,4.2514,0.0000,61.84,SUCCESS
2025-12-24T12:24:12.785661+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5000,3.0001,42,0.4701,42,0.5001,42,0.9702,1.2513,0.00,1.2513,1.2513,0.0000,58.84,SUCCESS
2025-12-24T12:24:13.683797+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,6,0.4701,2.8205,48,0.4701,42,0.5001,42,0.9702,1.2516,0.12,-1.5692,4.4308,0.0000,56.02,SUCCESS
2025-12-24T12:24:14.774092+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5001,3.0005,48,0.4701,48,0.5001,48,0.9702,1.4303,0.00,1.4303,1.4303,0.0000,53.01,SUCCESS
2025-12-24T12:24:15.771664+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,6,5,0.4702,2.3511,53,0.4701,48,0.5001,48,0.9702,1.4299,0.09,-0.9208,4.0792,0.0000,50.66,SUCCESS
2025-12-24T12:24:17.629533+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,6,6,0.5002,3.0012,53,0.4701,54,0.5001,53,0.9702,1.5781,0.02,1.0780,2.0780,0.0000,47.66,SUCCESS
2025-12-24T12:27:34.723095+00:00,btc-updown-15m-1766578500,TRADE,UP,ACCUM,2,2,0.8951,1.7901,2,0.8951,0,0.0000,0,0.0000,0.0000,1.00,-1.7901,0.2099,0.0000,98.21,SUCCESS
2025-12-24T12:27:34.983474+00:00,btc-updown-15m-1766578500,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,2,2,1.0000,1.7901,2,0.8951,0,0.0000,0,0.0000,0.0000,1.00,0.0000,0.0000,0.2099,100.21,RESOLVED
2025-12-24T12:27:38.188412+00:00,btc-updown-15m-1766579400,TRADE,UP,ACCUM,3,3,0.4850,1.4551,3,0.4850,0,0.0000,0,0.0000,0.0000,1.00,-1.4551,1.5449,0.0000,98.75,SUCCESS
2025-12-24T12:27:38.188898+00:00,btc-updown-15m-1766579400,TRADE,DOWN,ACCUM,2,2,0.5151,1.0301,3,0.4850,2,0.5151,2,1.0001,-0.0002,0.33,-0.4852,0.5148,0.0000,97.72,SUCCESS
2025-12-24T12:30:00.335474+00:00,btc-updown-15m-1766579400,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,5,5,1.0000,2.4852,3,0.4850,2,0.5151,2,1.0001,-0.0002,0.33,0.0000,0.0000,0.5148,100.72,RESOLVED
